Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,colsample_bytree,learning_rate,max_depth,n_estimators,subsample,test_auc,test_custom_cost,test_f1_score,training_duration
2023-12-20 17:53:46,46ms,83c323b2ce58478d94bcb13c721b8ec2,experiment_dummy_2023,LOCAL,C:\Users\PC1\anaconda3\Lib\site-packages\ipykernel_launcher.py,PC1,FINISHED,,,,,,0.5028931739950161,1991700,0.07405515832482125,0.031659603118896484
2023-12-20 17:47:31,4.1min,d4b21ed9616e459e8cb8d82da9c93dde,experiment_xgboost_auc_scorer_2023,LOCAL,C:\Users\PC1\anaconda3\Lib\site-packages\ipykernel_launcher.py,PC1,FINISHED,1,0.2,3,100,1,0.7500068961882812,1303800,0.03330068560235064,244.19101810455322
2023-12-20 17:47:12,18.0s,6c55f7ee627f41e194c1820ee5332361,experiment_lightgbm_auc_scorer_2023,LOCAL,C:\Users\PC1\anaconda3\Lib\site-packages\ipykernel_launcher.py,PC1,FINISHED,,0.01,,500,,0.7513957519114222,1296300,0.2740663900414938,18.00684905052185
2023-12-20 17:46:54,18.2s,e4c0f2b832db42ed9fd2f6f47b62614b,experiment_lightgbm_f1_score_scorer_2023,LOCAL,C:\Users\PC1\anaconda3\Lib\site-packages\ipykernel_launcher.py,PC1,FINISHED,,0.01,,100,,0.7335404111143774,1358700,0.25782545099951243,18.14166259765625
2023-12-20 17:46:29,18.3s,a9dd8e8ee5604fa2adf06c51a8722384,experiment_lightgbm_custom_cost_2023,LOCAL,C:\Users\PC1\anaconda3\Lib\site-packages\ipykernel_launcher.py,PC1,FINISHED,,0.01,,100,,0.7335404111143774,1358700,0.25782545099951243,18.239477396011353
2023-12-20 16:10:34,25.2min,8e6048c5672345a1abe3851a31a69d17,experiment_rf_auc_scorer_2023,LOCAL,C:\Users\PC1\anaconda3\Lib\site-packages\ipykernel_launcher.py,PC1,FINISHED,,,10,500,,0.7350892515437626,1348800,0.27369200394866733,1513.7632086277008
